NO_OF_SAMPLES	402
FREQUENCY	100
TIME_STAMP	2019-10-17, 15:22:40	106860.80024563
FIRST_SAMPLE	95
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Force-plate 2
FORCE_PLATE_CORNER_POSX_POSY_X	519.708008
FORCE_PLATE_CORNER_POSX_POSY_Y	471.890015
FORCE_PLATE_CORNER_POSX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	517.812012
FORCE_PLATE_CORNER_NEGX_POSY_Y	14.711200
FORCE_PLATE_CORNER_NEGX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	13.237100
FORCE_PLATE_CORNER_NEGX_NEGY_Y	18.357599
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	16.436701
FORCE_PLATE_CORNER_POSX_NEGY_Y	475.112000
FORCE_PLATE_CORNER_POSX_NEGY_Z	0.000000
FORCE_PLATE_LENGTH	508.000000
FORCE_PLATE_WIDTH	463.550000
Sample	Time	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
197	1.96000	1.293318	0.832118	4.336561	0.142464	0.535239	-0.171360	0.000000	0.000000	0.000000	
198	1.97000	1.247665	0.786473	4.157739	0.151314	0.571754	-0.175865	0.000000	0.000000	0.000000	
199	1.98000	1.383398	0.901156	4.067872	0.151543	0.553898	-0.185416	0.000000	0.000000	0.000000	
200	1.99000	1.361616	0.900659	4.246157	0.215232	0.535931	-0.176146	0.000000	0.000000	0.000000	
201	2.00000	1.338290	0.991886	4.245767	0.188111	0.544909	-0.185331	0.000000	0.000000	0.000000	
202	2.01000	1.406611	0.900887	4.068166	0.169610	0.572113	-0.171692	0.000000	0.000000	0.000000	
203	2.02000	1.269986	0.968726	4.067298	0.178750	0.590221	-0.176009	0.000000	0.000000	0.000000	
204	2.03000	1.474437	0.969648	3.978214	0.187925	0.554229	-0.176466	0.000000	0.000000	0.000000	
205	2.04000	1.293415	0.831964	4.157587	0.178652	0.553668	-0.162186	0.000000	0.000000	0.000000	
206	2.05000	1.338915	0.786742	4.157471	0.196801	0.554004	-0.176064	0.000000	0.000000	0.000000	
207	2.06000	1.292045	0.946512	3.977844	0.151693	0.508204	-0.175997	0.000000	0.000000	0.000000	
208	2.07000	1.269520	0.946371	3.977349	0.188063	0.499320	-0.175935	0.000000	0.000000	0.000000	
209	2.08000	1.247503	0.832134	4.157132	0.169582	0.571978	-0.185077	0.000000	0.000000	0.000000	
210	2.09000	1.270937	0.786433	4.336146	0.187837	0.535565	-0.175884	0.000000	0.000000	0.000000	
211	2.10000	1.383564	0.900961	4.068273	0.142282	0.608435	-0.185456	0.000000	0.000000	0.000000	
212	2.11000	1.293130	0.877568	4.067961	0.178702	0.544559	-0.157604	0.000000	0.000000	0.000000	
213	2.12000	1.339107	0.832110	4.246860	0.196769	0.599517	-0.180710	0.000000	0.000000	0.000000	
214	2.13000	1.292285	0.786957	3.620891	0.187537	0.535752	-0.162175	0.000000	0.000000	0.000000	
215	2.14000	1.361012	0.900729	3.978657	0.169693	0.517289	-0.153160	0.000000	0.000000	0.000000	
216	2.15000	1.405943	0.832954	3.800163	0.151418	0.508301	-0.162434	0.000000	0.000000	0.000000	
217	2.16000	1.247172	0.832095	3.978993	0.133161	0.553361	-0.162087	0.000000	0.000000	0.000000	
218	2.17000	1.405462	0.901409	3.710475	0.142271	0.563022	-0.176296	0.000000	0.000000	0.000000	
219	2.18000	1.338676	0.832337	4.247163	0.151518	0.535408	-0.171470	0.000000	0.000000	0.000000	
220	2.19000	1.269721	0.832425	3.978479	0.151436	0.535465	-0.175917	0.000000	0.000000	0.000000	
221	2.20000	1.338830	0.900608	4.335765	0.187993	0.544820	-0.180694	0.000000	0.000000	0.000000	
222	2.21000	1.293919	0.831570	4.247591	0.169422	0.598971	-0.153023	0.000000	0.000000	0.000000	
223	2.22000	1.293257	0.877579	4.157177	0.187733	0.590277	-0.176022	0.000000	0.000000	0.000000	
224	2.23000	1.361469	0.900647	4.246681	0.178803	0.562981	-0.176168	0.000000	0.000000	0.000000	
225	2.24000	1.246259	0.946363	3.799137	0.142396	0.553647	-0.175931	0.000000	0.000000	0.000000	
226	2.25000	1.384751	0.832084	4.247487	0.178686	0.544571	-0.153196	0.000000	0.000000	0.000000	
227	2.26000	1.224644	0.945783	4.246428	0.142628	0.516882	-0.162042	0.000000	0.000000	0.000000	
228	2.27000	1.406359	0.809851	3.711000	0.178431	0.553928	-0.153268	0.000000	0.000000	0.000000	
229	2.28000	1.338223	0.923670	4.156597	0.187963	0.554092	-0.189910	0.000000	0.000000	0.000000	
230	2.29000	1.270390	0.718410	4.068161	0.178540	0.544759	-0.180470	0.000000	0.000000	0.000000	
231	2.30000	1.338501	0.809556	3.978894	0.178454	0.599454	-0.176115	0.000000	0.000000	0.000000	
232	2.31000	1.383430	0.878307	3.978728	0.151491	0.535590	-0.171606	0.000000	0.000000	0.000000	
233	2.32000	1.201443	0.923172	4.067461	0.142458	0.553466	-0.175804	0.000000	0.000000	0.000000	
234	2.33000	1.270449	0.900183	4.247194	0.133388	0.534989	-0.152951	0.000000	0.000000	0.000000	
235	2.34000	1.336746	0.992420	3.620160	0.151516	0.544823	-0.176163	0.000000	0.000000	0.000000	
236	2.35000	1.338321	0.900797	4.067360	0.196997	0.535846	-0.176100	0.000000	0.000000	0.000000	
237	2.36000	1.338162	0.787073	4.068564	0.133187	0.553652	-0.180666	0.000000	0.000000	0.000000	
238	2.37000	1.338563	0.786962	4.157543	0.169663	0.517417	-0.176038	0.000000	0.000000	0.000000	
239	2.38000	1.292633	0.877869	3.978351	0.169557	0.572026	-0.176016	0.000000	0.000000	0.000000	
240	2.39000	1.338985	0.877647	4.246773	0.187897	0.535563	-0.162294	0.000000	0.000000	0.000000	
241	2.40000	1.362119	0.923127	4.694299	0.133614	0.544234	-0.171550	0.000000	0.000000	0.000000	
242	2.41000	1.269996	0.900623	4.156768	0.169786	0.535567	-0.180534	0.000000	0.000000	0.000000	
243	2.42000	1.246960	0.923449	4.156670	0.151621	0.553704	-0.189698	0.000000	0.000000	0.000000	
244	2.43000	1.338528	0.832229	4.068752	0.142265	0.553475	-0.157700	0.000000	0.000000	0.000000	
245	2.44000	1.224540	0.877735	4.156538	0.178852	0.535608	-0.185015	0.000000	0.000000	0.000000	
246	2.45000	1.338381	0.923398	4.067735	0.178815	0.535577	-0.162320	0.000000	0.000000	0.000000	
247	2.46000	1.360890	0.878105	3.978572	0.169602	0.553881	-0.171565	0.000000	0.000000	0.000000	
248	2.47000	1.293808	0.786343	4.246973	0.196890	0.517306	-0.157540	0.000000	0.000000	0.000000	
249	2.48000	1.338271	0.877911	3.978647	0.169601	0.544650	-0.162312	0.000000	0.000000	0.000000	
250	2.49000	1.383893	0.832615	4.068219	0.169626	0.535676	-0.171583	0.000000	0.000000	0.000000	
251	2.50000	1.338584	0.900559	4.157393	0.169728	0.535476	-0.162307	0.000000	0.000000	0.000000	
252	2.51000	1.269101	0.832743	3.709783	0.169511	0.544899	-0.185127	0.000000	0.000000	0.000000	
253	2.52000	1.337523	0.787272	3.710808	0.142100	0.562915	-0.176090	0.000000	0.000000	0.000000	
254	2.53000	1.384723	0.877519	4.247561	0.169594	0.562662	-0.148631	0.000000	0.000000	0.000000	
255	2.54000	1.224415	0.786740	4.067859	0.151356	0.562802	-0.189599	0.000000	0.000000	0.000000	
256	2.55000	1.361258	0.741319	3.979771	0.141997	0.599187	-0.171545	0.000000	0.000000	0.000000	
257	2.56000	1.246580	0.900804	3.709014	0.215023	0.545132	-0.180504	0.000000	0.000000	0.000000	
258	2.57000	1.247908	0.672504	3.979451	0.169236	0.562705	-0.162028	0.000000	0.000000	0.000000	
259	2.58000	1.269649	0.991652	4.067361	0.151587	0.571834	-0.176005	0.000000	0.000000	0.000000	
260	2.59000	1.338820	0.786697	4.068308	0.187698	0.535634	-0.162264	0.000000	0.000000	0.000000	
261	2.60000	1.361242	0.900717	4.157369	0.169700	0.553807	-0.171568	0.000000	0.000000	0.000000	
262	2.61000	1.361000	0.923592	4.067660	0.178816	0.544808	-0.171573	0.000000	0.000000	0.000000	
263	2.62000	1.223940	0.968953	3.977294	0.178777	0.590382	-0.194293	0.000000	0.000000	0.000000	
264	2.63000	1.383997	0.900802	4.067707	0.197011	0.517570	-0.162403	0.000000	0.000000	0.000000	
265	2.64000	1.270171	0.877845	4.156502	0.197023	0.535802	-0.185121	0.000000	0.000000	0.000000	
266	2.65000	1.383923	0.832589	3.978539	0.196820	0.545001	-0.171593	0.000000	0.000000	0.000000	
267	2.66000	1.361864	0.900361	4.336528	0.169704	0.562736	-0.162374	0.000000	0.000000	0.000000	
268	2.67000	1.270008	0.923375	4.156563	0.178949	0.517382	-0.175933	0.000000	0.000000	0.000000	
269	2.68000	1.224451	0.900502	4.156571	0.169771	0.544646	-0.185031	0.000000	0.000000	0.000000	
270	2.69000	1.339321	0.786415	4.157781	0.205826	0.553874	-0.157677	0.000000	0.000000	0.000000	
271	2.70000	1.337843	0.901047	3.977944	0.178751	0.563203	-0.189915	0.000000	0.000000	0.000000	
272	2.71000	1.270397	0.922988	4.157211	0.169716	0.544426	-0.157566	0.000000	0.000000	0.000000	
273	2.72000	1.247480	0.809430	4.157142	0.169564	0.572025	-0.189664	0.000000	0.000000	0.000000	
274	2.73000	1.270528	0.832053	4.067433	0.215107	0.508421	-0.162101	0.000000	0.000000	0.000000	
275	2.74000	1.337870	0.946410	3.798795	0.215065	0.554237	-0.171545	0.000000	0.000000	0.000000	
276	2.75000	1.270205	0.900435	4.157021	0.169727	0.544570	-0.171347	0.000000	0.000000	0.000000	
277	2.76000	1.338612	0.945944	4.247246	0.133427	0.544194	-0.153136	0.000000	0.000000	0.000000	
278	2.77000	1.270224	0.832040	3.978749	0.169473	0.562745	-0.162146	0.000000	0.000000	0.000000	
279	2.78000	1.292668	0.832462	4.157545	0.133345	0.535348	-0.180561	0.000000	0.000000	0.000000	
280	2.79000	1.292956	0.786790	3.978366	0.196722	0.563159	-0.180568	0.000000	0.000000	0.000000	
281	2.80000	1.270599	0.877451	4.336470	0.142414	0.571607	-0.171352	0.000000	0.000000	0.000000	
282	2.81000	1.270290	0.832016	3.978656	0.178558	0.562808	-0.162146	0.000000	0.000000	0.000000	
283	2.82000	1.292663	0.900600	4.157608	0.124272	0.553391	-0.171409	0.000000	0.000000	0.000000	
284	2.83000	1.383980	0.787084	4.158123	0.142320	0.544597	-0.176166	0.000000	0.000000	0.000000	
285	2.84000	1.247363	0.923161	4.246515	0.142566	0.535212	-0.171294	0.000000	0.000000	0.000000	
286	2.85000	1.360574	0.900912	3.710023	0.196765	0.554085	-0.162391	0.000000	0.000000	0.000000	
287	2.86000	1.269496	0.832656	4.067767	0.133328	0.544596	-0.194308	0.000000	0.000000	0.000000	
288	2.87000	1.383144	0.901214	3.978704	0.133325	0.553762	-0.180823	0.000000	0.000000	0.000000	
289	2.88000	1.270256	0.877800	4.335872	0.151661	0.535414	-0.185115	0.000000	0.000000	0.000000	
290	2.89000	1.339153	0.923046	4.336105	0.187981	0.535480	-0.157712	0.000000	0.000000	0.000000	
291	2.90000	1.247225	0.900381	4.067833	0.151393	0.589996	-0.175928	0.000000	0.000000	0.000000	
292	2.91000	1.383442	0.832716	3.800058	0.169500	0.535691	-0.162400	0.000000	0.000000	0.000000	
293	2.92000	1.361254	0.832560	4.067632	0.205836	0.599833	-0.194560	0.000000	0.000000	0.000000	
294	2.93000	1.361222	0.787015	4.068318	0.169543	0.544788	-0.176115	0.000000	0.000000	0.000000	
295	2.94000	1.292688	0.877754	4.068466	0.124176	0.553331	-0.162209	0.000000	0.000000	0.000000	
296	2.95000	1.338555	0.832241	4.068608	0.151380	0.544438	-0.157693	0.000000	0.000000	0.000000	
297	2.96000	1.338752	0.832367	4.336468	0.151551	0.544567	-0.180667	0.000000	0.000000	0.000000	
298	2.97000	1.360943	0.809919	4.068291	0.151422	0.544712	-0.180722	0.000000	0.000000	0.000000	
299	2.98000	1.337629	0.878348	3.978564	0.133349	0.535493	-0.180693	0.000000	0.000000	0.000000	
300	2.99000	1.361560	0.832329	4.157516	0.187769	0.553930	-0.171540	0.000000	0.000000	0.000000	
301	3.00000	1.338513	0.900578	4.247221	0.133332	0.571685	-0.171525	0.000000	0.000000	0.000000	
302	3.01000	1.292724	0.764208	3.978459	0.178591	0.544881	-0.185143	0.000000	0.000000	0.000000	
303	3.02000	1.269637	0.878014	3.977974	0.169645	0.553888	-0.185142	0.000000	0.000000	0.000000	
304	3.03000	1.292362	0.832612	3.978397	0.151568	0.489951	-0.171340	0.000000	0.000000	0.000000	
305	3.04000	1.269081	0.901242	3.977256	0.169856	0.517683	-0.203512	0.000000	0.000000	0.000000	
