NO_OF_SAMPLES	194
FREQUENCY	100
TIME_STAMP	2019-10-17, 14:50:21	104921.99350972
FIRST_SAMPLE	1
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Force-plate 3
FORCE_PLATE_CORNER_POSX_POSY_X	1135.569946
FORCE_PLATE_CORNER_POSX_POSY_Y	564.732971
FORCE_PLATE_CORNER_POSX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	1128.060059
FORCE_PLATE_CORNER_NEGX_POSY_Y	106.624001
FORCE_PLATE_CORNER_NEGX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	625.776978
FORCE_PLATE_CORNER_NEGX_NEGY_Y	113.992996
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	633.607971
FORCE_PLATE_CORNER_POSX_NEGY_Y	574.497986
FORCE_PLATE_CORNER_POSX_NEGY_Z	0.000000
FORCE_PLATE_LENGTH	508.000000
FORCE_PLATE_WIDTH	463.550000
Sample	Time	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
110	1.09000	0.031205	-5.530633	533.444328	-16.244077	16.323162	-0.003945	-30.855897	-29.579870	0.000000	
111	1.10000	0.028463	-5.619479	532.920376	-16.279914	16.268499	-0.031813	-30.783207	-29.669987	0.000000	
112	1.11000	-0.059556	-5.552934	533.445154	-16.316921	16.286120	-0.008715	-30.779613	-29.714707	0.000000	
113	1.12000	0.007573	-5.529711	533.183217	-16.316694	16.268011	-0.013334	-30.765676	-29.730845	0.000000	
114	1.13000	-0.060135	-5.507611	533.271054	-16.362676	16.276519	0.014349	-30.771532	-29.813754	0.000000	
115	1.14000	-0.039130	-5.529288	532.921238	-16.362374	16.258444	0.005093	-30.759221	-29.831432	0.000000	
116	1.15000	-0.082905	-5.484612	533.183569	-16.408029	16.267213	-0.004056	-30.757380	-29.905505	0.000000	
117	1.16000	0.007827	-5.553757	533.274102	-16.481226	16.266600	0.005084	-30.757850	-30.032429	0.000000	
118	1.17000	0.053754	-5.531715	533.361908	-16.490447	16.284777	0.005177	-30.790347	-30.046350	0.000000	
119	1.18000	0.006048	-5.530559	532.837505	-16.581312	16.266028	-0.004006	-30.781637	-30.246988	0.000000	
120	1.19000	-0.039929	-5.530720	532.750347	-16.618052	16.274693	0.019075	-30.799448	-30.320962	0.000000	
