NO_OF_SAMPLES	194
FREQUENCY	100
TIME_STAMP	2019-10-17, 14:50:21	104921.99350972
FIRST_SAMPLE	1
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Force-plate 1
FORCE_PLATE_CORNER_POSX_POSY_X	-89.748001
FORCE_PLATE_CORNER_POSX_POSY_Y	574.848022
FORCE_PLATE_CORNER_POSX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	-93.639297
FORCE_PLATE_CORNER_NEGX_POSY_Y	115.820999
FORCE_PLATE_CORNER_NEGX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	-595.119995
FORCE_PLATE_CORNER_NEGX_NEGY_Y	120.332001
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	-592.184021
FORCE_PLATE_CORNER_POSX_NEGY_Y	578.882996
FORCE_PLATE_CORNER_POSX_NEGY_Z	0.000000
FORCE_PLATE_LENGTH	508.000000
FORCE_PLATE_WIDTH	463.550000
Sample	Time	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
115	1.14000	0.148313	-0.122811	3.320712	0.134475	0.023722	-0.131655	0.000000	0.000000	0.000000	
116	1.15000	0.080681	-0.100668	3.853743	0.089553	0.023177	-0.131509	0.000000	0.000000	0.000000	
117	1.16000	0.148423	-0.168719	3.322134	0.116038	0.050729	-0.127100	0.000000	0.000000	0.000000	
118	1.17000	0.148397	-0.031919	3.144903	0.115957	0.032556	-0.104018	0.000000	0.000000	0.000000	
119	1.18000	0.194406	-0.077159	3.763245	0.134719	-0.003497	-0.113329	0.000000	0.000000	0.000000	
120	1.19000	0.217228	-0.054573	3.763863	0.107708	-0.012725	-0.117869	0.000000	0.000000	0.000000	
121	1.20000	0.125764	-0.008726	3.675583	0.143706	0.023635	-0.117826	0.000000	0.000000	0.000000	
122	1.21000	0.239965	-0.100388	3.855651	0.097966	0.059608	-0.108841	0.000000	0.000000	0.000000	
123	1.22000	0.148888	-0.008747	3.851323	0.135078	-0.021682	-0.117793	0.000000	0.000000	0.000000	
124	1.23000	0.103150	-0.169143	3.144871	0.097670	0.041453	-0.108620	0.000000	0.000000	0.000000	
125	1.24000	0.194648	-0.099930	3.939255	0.135050	-0.030655	-0.117914	0.000000	0.000000	0.000000	
126	1.25000	0.193970	-0.031966	3.502173	0.106673	0.086790	-0.104166	0.000000	0.000000	0.000000	
127	1.26000	0.148665	-0.032141	3.145208	0.106655	0.032436	-0.085643	0.000000	0.000000	0.000000	
128	1.27000	0.126133	-0.122858	3.763225	0.143602	0.014593	-0.113313	0.000000	0.000000	0.000000	
129	1.28000	0.103101	-0.100094	3.497721	0.143429	0.023647	-0.113255	0.000000	0.000000	0.000000	
130	1.29000	0.330727	-0.054097	3.765416	0.134365	0.032872	-0.108955	0.000000	0.000000	0.000000	
131	1.30000	0.126003	-0.100128	3.764362	0.134506	0.032626	-0.117893	0.000000	0.000000	0.000000	
132	1.31000	0.126021	-0.032097	3.766177	0.098315	0.041369	-0.117788	0.000000	0.000000	0.000000	
133	1.32000	0.216367	0.059688	3.500547	0.116554	0.041690	-0.131623	0.000000	0.000000	0.000000	
134	1.33000	0.239678	-0.054684	3.410798	0.098185	0.014429	-0.113297	0.000000	0.000000	0.000000	
135	1.34000	0.102971	-0.031772	3.410112	0.134292	0.032606	-0.108605	0.000000	0.000000	0.000000	
136	1.35000	0.262358	-0.054732	3.500014	0.080363	0.014351	-0.131658	0.000000	0.000000	0.000000	
137	1.36000	0.217364	-0.099548	4.295137	0.170924	0.023881	-0.108940	0.000000	0.000000	0.000000	
138	1.37000	0.103430	-0.032118	3.763676	0.089929	-0.022046	-0.131422	0.000000	0.000000	0.000000	
139	1.38000	0.148469	0.059690	3.675933	0.134805	0.014525	-0.117779	0.000000	0.000000	0.000000	
140	1.39000	0.102996	-0.008511	3.674722	0.170755	0.023794	-0.108669	0.000000	0.000000	0.000000	
141	1.40000	0.216956	-0.100169	3.498949	0.116221	0.023590	-0.113354	0.000000	0.000000	0.000000	
142	1.41000	0.238986	-0.054025	3.321919	0.143514	0.042011	-0.136359	0.000000	0.000000	0.000000	
143	1.42000	0.193982	-0.099875	3.498437	0.143387	0.032835	-0.117977	0.000000	0.000000	0.000000	
144	1.43000	0.125813	-0.077598	3.143807	0.116038	0.014439	-0.103995	0.000000	0.000000	0.000000	
145	1.44000	0.148517	-0.100609	3.411434	0.080222	0.032333	-0.136145	0.000000	0.000000	0.000000	
146	1.45000	0.330710	-0.077131	3.855062	0.107398	0.041748	-0.127296	0.000000	0.000000	0.000000	
147	1.46000	0.216495	-0.076767	3.497588	0.152847	0.014880	-0.136341	0.000000	0.000000	0.000000	
148	1.47000	0.239640	-0.099540	3.675128	0.170445	0.033048	-0.104338	0.000000	0.000000	0.000000	
149	1.48000	0.216920	-0.031480	3.675700	0.134590	0.014635	-0.113344	0.000000	0.000000	0.000000	
150	1.49000	0.284790	-0.076892	3.321116	0.134490	0.014836	-0.127203	0.000000	0.000000	0.000000	
151	1.50000	0.239147	-0.099655	3.320910	0.143586	0.023925	-0.136367	0.000000	0.000000	0.000000	
152	1.51000	0.149264	-0.100602	3.763512	0.089569	-0.022011	-0.113174	0.000000	0.000000	0.000000	
153	1.52000	0.125250	-0.031341	3.409987	0.152694	0.041904	-0.136217	0.000000	0.000000	0.000000	
154	1.53000	0.239377	-0.031106	3.763335	0.144251	-0.003291	-0.145500	0.000000	0.000000	0.000000	
155	1.54000	0.125665	-0.168864	3.144274	0.107030	0.032555	-0.127012	0.000000	0.000000	0.000000	
156	1.55000	0.262724	-0.100034	4.208839	0.107779	0.032578	-0.136419	0.000000	0.000000	0.000000	
157	1.56000	0.193930	-0.008255	3.763690	0.170891	0.023931	-0.117977	0.000000	0.000000	0.000000	
158	1.57000	0.149124	-0.054815	3.764012	0.107482	-0.003806	-0.104022	0.000000	0.000000	0.000000	
159	1.58000	0.353430	-0.076818	3.854375	0.134429	0.041970	-0.118200	0.000000	0.000000	0.000000	
160	1.59000	0.194031	-0.054197	3.409057	0.152406	0.014771	-0.104163	0.000000	0.000000	0.000000	
161	1.60000	0.239779	-0.008949	3.855123	0.107343	0.041565	-0.113359	0.000000	0.000000	0.000000	
162	1.61000	0.126089	-0.054488	4.030914	0.134648	0.041620	-0.117897	0.000000	0.000000	0.000000	
163	1.62000	0.080514	0.059156	3.765506	0.107526	0.023227	-0.108477	0.000000	0.000000	0.000000	
164	1.63000	0.126061	-0.077700	3.677419	0.107067	0.050494	-0.108663	0.000000	0.000000	0.000000	
165	1.64000	0.194375	-0.123003	3.675629	0.116425	0.014499	-0.117933	0.000000	0.000000	0.000000	
166	1.65000	0.239586	-0.168112	3.674716	0.143754	0.014839	-0.136434	0.000000	0.000000	0.000000	
167	1.66000	0.148796	0.059389	3.765134	0.116559	0.014331	-0.103984	0.000000	0.000000	0.000000	
168	1.67000	0.216804	-0.031243	3.764180	0.152741	0.023826	-0.117988	0.000000	0.000000	0.000000	
169	1.68000	0.148630	-0.168782	3.498913	0.107278	0.032542	-0.131663	0.000000	0.000000	0.000000	
170	1.69000	0.330953	-0.008848	3.676194	0.098499	-0.012662	-0.108784	0.000000	0.000000	0.000000	
171	1.70000	0.125766	-0.054838	3.322215	0.107101	0.032456	-0.113180	0.000000	0.000000	0.000000	
172	1.71000	0.148829	-0.099937	3.673652	0.143841	-0.012505	-0.117871	0.000000	0.000000	0.000000	
173	1.72000	0.239425	-0.031296	3.498231	0.143599	0.014778	-0.117965	0.000000	0.000000	0.000000	
174	1.73000	0.148591	-0.054451	3.498033	0.134488	0.014575	-0.113254	0.000000	0.000000	0.000000	
175	1.74000	0.262045	-0.054419	3.322317	0.107361	0.023644	-0.131706	0.000000	0.000000	0.000000	
176	1.75000	0.194198	-0.031662	3.853772	0.116705	0.023518	-0.127075	0.000000	0.000000	0.000000	
177	1.76000	0.239399	-0.122651	3.766532	0.134276	0.078075	-0.131889	0.000000	0.000000	0.000000	
178	1.77000	0.194278	-0.122867	3.676255	0.134208	0.041767	-0.108826	0.000000	0.000000	0.000000	
179	1.78000	0.080352	-0.123602	3.322039	0.080175	0.023197	-0.131461	0.000000	0.000000	0.000000	
180	1.79000	0.126283	-0.055100	3.676949	0.089131	0.023182	-0.103986	0.000000	0.000000	0.000000	
181	1.80000	0.239848	-0.213878	3.673982	0.134710	-0.003330	-0.131835	0.000000	0.000000	0.000000	
182	1.81000	0.102911	-0.077851	3.324159	0.097685	0.077608	-0.113210	0.000000	0.000000	0.000000	
183	1.82000	0.148292	-0.008823	3.321760	0.134318	0.032689	-0.113230	0.000000	0.000000	0.000000	
184	1.83000	0.126037	-0.122918	3.497324	0.143333	0.014611	-0.104111	0.000000	0.000000	0.000000	
185	1.84000	0.080786	-0.032403	3.320467	0.089200	-0.022104	-0.094639	0.000000	0.000000	0.000000	
186	1.85000	0.216583	-0.190722	3.319168	0.170577	0.015061	-0.127262	0.000000	0.000000	0.000000	
187	1.86000	0.148814	-0.077249	3.852837	0.134645	0.023587	-0.117903	0.000000	0.000000	0.000000	
188	1.87000	0.126070	-0.077477	3.763350	0.107959	-0.012796	-0.136121	0.000000	0.000000	0.000000	
189	1.88000	0.148939	-0.054173	4.205707	0.144443	-0.012555	-0.136243	0.000000	0.000000	0.000000	
190	1.89000	0.193843	-0.076982	3.410046	0.152295	0.041951	-0.113394	0.000000	0.000000	0.000000	
191	1.90000	0.126162	-0.168539	3.674721	0.143361	0.023658	-0.108760	0.000000	0.000000	0.000000	
192	1.91000	0.194170	-0.123054	3.498592	0.107397	0.014480	-0.127078	0.000000	0.000000	0.000000	
193	1.92000	0.216829	-0.054724	3.500477	0.098102	0.041544	-0.117901	0.000000	0.000000	0.000000	
194	1.93000	0.080394	-0.009303	3.677613	0.107241	0.050422	-0.113144	0.000000	0.000000	0.000000	
